country,2019-W48,2019-W49,2019-W50,2019-W51,2019-W52,2020-W01,2020-W02,2020-W03,2020-W04,2020-W05,2020-W06,2020-W07,2020-W08,2020-W09,2020-W10,2020-W11,2020-W12,2020-W13,2020-W14,2020-W15,2020-W16,2020-W17,2020-W18,2020-W19,2020-W20,2020-W21,2020-W22,2020-W23,2020-W24,2020-W25,2020-W26,2020-W27,2020-W28,2020-W29,2020-W30,2020-W31,2020-W32,2020-W33,2020-W34,2020-W35,2020-W36,2020-W37,2020-W38,2020-W39,2020-W40,2020-W41,2020-W42,2020-W43,2020-W44,2020-W45,2020-W46,2020-W47,2020-W48,2020-W49,2020-W50,2020-W51,2020-W52,2021-W01,2021-W02,2021-W03,2021-W04,2021-W05,2021-W06,2021-W07,2021-W08,2021-W09,2021-W10,2021-W11,2021-W12,2021-W13,2021-W14,2021-W15,2021-W16,2021-W17,2021-W18,2021-W19,2021-W20,2021-W21,2021-W22,2021-W23,2021-W24,2021-W25,2021-W26,2021-W27,2021-W28,2021-W29,2021-W30,2021-W31,2021-W32,2021-W33,2021-W34,2021-W35,2021-W36,2021-W37,2021-W38,2021-W39,2021-W40,2021-W41,2021-W42,2021-W43,2021-W44,2021-W45,2021-W46,2021-W47,2021-W48,2021-W49,2021-W50,2021-W51,2021-W52,2022-W01,2022-W02,2022-W03,2022-W04,2022-W05,2022-W06,2022-W07,2022-W08,2022-W09,2022-W10,2022-W11,2022-W12,2022-W13,2022-W14,2022-W15,2022-W16,2022-W17,2022-W18,2022-W19,2022-W20,2022-W21,2022-W22,2022-W23,2022-W24,2022-W25,2022-W26,2022-W27,2022-W28,2022-W29,2022-W30,2022-W31,2022-W32,2022-W33,2022-W34,2022-W35,2022-W36,2022-W37,2022-W38,2022-W39,2022-W40,2022-W41,2022-W42,2022-W43,2022-W44,2022-W45,2022-W46,2022-W47,2022-W48,2022-W49,2022-W50,2022-W51,2022-W52,2023-W01,2023-W02,2023-W03,2023-W04,2023-W05,2023-W06,2023-W07,2023-W08,2023-W09,2023-W10,2023-W11,2023-W12,2023-W13,2023-W14,2023-W15,2023-W16,2023-W17,2023-W18,2023-W19,2023-W20,2023-W21,2023-W22,2023-W23,2023-W24,2023-W25,2023-W26,2023-W27,2023-W28,2023-W29,2023-W30,2023-W31,2023-W32,2023-W33,2023-W34,2023-W35,2023-W36,2023-W37,2023-W38,2023-W39,2023-W40,2023-W41,2023-W42,2023-W43,2023-W44,2023-W45,2023-W46,2023-W47,2023-W48,2023-W49,2023-W50,2023-W51,2023-W52,2023-W53,2024-W01,2024-W02,2024-W03,2024-W04,2024-W05,2024-W06,2024-W07,2024-W08,2024-W09,2024-W10,2024-W11,2024-W12,2024-W13,2024-W14,2024-W15,2024-W16,2024-W17,2024-W18,2024-W19,2024-W20,2024-W21,2024-W22,2024-W23,2024-W24,2024-W25,2024-W26,2024-W27,2024-W28,2024-W29,2024-W30,2024-W31,2024-W32,2024-W33,2024-W34,2024-W35,2024-W36,2024-W37,2024-W38,2024-W39,2024-W40,2024-W41,2024-W42,2024-W43,2024-W44,2024-W45,2024-W46,2024-W47,2024-W48,2024-W49,2024-W50,2024-W51,2024-W52,2025-W01,2025-W02,2025-W03,2025-W04
China,0.022980997771110737,0.022825959141246004,0.022670920511381268,0.02251588188151654,0.022360843251651805,0.0243405758694462,0.027921386922984934,0.03150219797652367,0.03508300903006241,0.03857670059775072,0.04154767525033649,0.04451864990292226,0.04748962455550802,0.05046059920809379,0.04799167675481793,0.045522754301542075,0.043053831848266215,0.04058490939499036,0.03875062158888735,0.037392309768163975,0.036033997947440596,0.03467568612671721,0.03634547597452539,0.045585519993662484,0.054825564012799574,0.06406560803193666,0.07330565205107376,0.06484997246847753,0.05344500561892575,0.04204003876937397,0.030635071919822187,0.040288526251524674,0.06573579646916786,0.09118306668681103,0.11663033690445423,0.1364855568217505,0.12278847493696522,0.10909139305217992,0.09539431116739464,0.08169722928260935,0.06914102768571283,0.05704117820397182,0.044941328722230785,0.03284147924048977,0.030523779389184564,0.04124894571179377,0.05197411203440298,0.0626992783570122,0.0734244446796214,0.08414961100223062,0.09487477732483984,0.10559994364744903,0.11632510997005827,0.12910472327575337,0.14270611537468283,0.1563075074736123,0.16990889957254177,0.17536012023508474,0.16043591230666152,0.1455117043782383,0.1305874964498151,0.11566328852139188,0.10073908059296867,0.08581487266454543,0.07089066473612222,0.05596645680769901,0.0759176614736667,0.10168143490536619,0.12744520833706566,0.15320898176876516,0.17877889462882657,0.20409032672670385,0.2294017588245811,0.25471319092245837,0.2729108866171198,0.24842616389248579,0.22394144116785178,0.19945671844321777,0.17497199571858377,0.17053529187981514,0.17411779559539275,0.1777002993109703,0.18128280302654792,0.17670830820394012,0.1612578153304186,0.14580732245689704,0.1303568295833755,0.11490633670985395,0.09898458747686735,0.083062838243880735,0.06714108901089412,0.05121933977790752,0.06246630710960397,0.09408981186481273,0.1257133166200215,0.15733682137523028,0.17233321993647574,0.14576185301281305,0.11919048608915038,0.09261911916548769,0.06604775224182499,0.19629700614734358,0.352683030191059,0.5090690542347744,0.6654550782784899,0.7229619234000578,0.7063093843300149,0.6896568452599721,0.6730043061899292,0.6523490336930546,0.6076773606351895,0.5630056875773244,0.5183340145194595,0.4736623414615944,0.3972084226699673,0.30804160558483545,0.2188747884997036,0.12970797141457172,0.10830094123408378,0.11399782581545333,0.11969471039682286,0.1253915949781924,0.12280944312536642,0.09952970018705158,0.07624995724873676,0.052970214310421926,0.029690471372107112,0.07446253474549658,0.11923459811888604,0.1640066614922755,0.20877872486566498,0.21813433668762663,0.2009276098460174,0.1837208830044082,0.16651415616279897,0.1490657088082993,0.1310129601715735,0.11296021153484766,0.09490746289812184,0.07685471426139605,0.0737046951127666,0.07303846421215321,0.07237223331153982,0.07170600241092644,0.07660876712196271,0.08893685931519858,0.10126495150843443,0.1135930437016703,0.12275464087882039,0.1129172679594559,0.10307989504009142,0.09324252212072694,0.08340514920136247,0.0834981958670543,0.08756341036676869,0.09162862486648309,0.09569383936619748,0.09688126638743903,0.09423164343738345,0.09158202048732786,0.08893239753727228,0.0862827745872167,0.0943858485679455,0.1024889225486743,0.11059199652940307,0.11869507051013188,0.12986970548647037,0.1433480112095161,0.15682631693256183,0.17030462265560758,0.2135204815254979,0.27903950525552174,0.34455852898554556,0.41007755271556934,0.4582512134137864,0.40235269592116274,0.34645417842853904,0.2905556609359154,0.23465714344329172,0.22587615145055107,0.22494808037445757,0.22402000929836405,0.22309193822227058,0.22317451928766432,0.22460463654170776,0.22603475379575116,0.2274648710497946,0.22735612492759028,0.2180141985478993,0.20867227216820838,0.19933034578851747,0.18998841940882652,0.18373161771254717,0.17870886588963245,0.17368611406671774,0.16866336224380304,0.16563535082767855,0.1675941904285297,0.16955303002938085,0.171511869630232,0.17347070923108313,0.19583085847897377,0.21819100772686442,0.24055115697475507,0.2629113062226457,0.3508459857051245,0.4879615628635445,0.6250771400219645,0.7621927171803845,0.8646013384448115,0.8802425699742562,0.8958838015037007,0.9115250330331454,0.92716626456259,0.7997544763590814,0.6485005182000803,0.4972465600410794,0.3459926018820785,0.24940092540065556,0.22569229115600328,0.201983656911351,0.17827502266669873,0.1598914939660778,0.15482072912553513,0.14974996428499251,0.14467919944444987,0.13960843460390723,0.1443700951154408,0.15077049318565372,0.15717089125586664,0.1635712893260796,0.16497321359386985,0.16262628250984315,0.16027935142581648,0.15793242034178978,0.15666554944017588,0.16187903963303873,0.16709252982590161,0.17230602001876452,0.1775195102116274,0.1840565118652594,0.19081409876235292,0.19757168565944644,0.20432927255654,0.21113764978141533,0.21801374744333304,0.22488984510525079,0.23176594276716853,0.23864204042908627,0.24423331351097496,0.2498245865928636,0.25541585967475233,0.261007132756641,0.2675453561360391,0.2744623596344409,0.2813793631328427,0.28829636663124447,0.29172345331518695,0.2864257479629812,0.28112804261077545,0.2758303372585697,0.270532631906364,0.25638348598709737,0.24223434006783073,0.2280851941485641,0.21393604822929746,0.22731777813342408,0.2613476649050956,0.2953775516767671,0.3294074384484386
Japan,0,0,0,0,0.007660332590370247,0.00813001285888613,0.008951953328788922,0.009773893798691714,0.010595834268594504,0.01195025843935966,0.01649958481529898,0.021048911191238296,0.02559823756717761,0.03014756394311693,0.027291784949766317,0.024436005956415707,0.021580226963065097,0.018724447969714487,0.018966567200403996,0.021532110099123595,0.024097652997843194,0.0266631958965628,0.029758608569183935,0.03417869567655891,0.03859878278393389,0.043018869891308854,0.04743895699868384,0.044753961257553966,0.04088478504167328,0.0370156088257926,0.03314643260991191,0.032456698164868146,0.034151545047952064,0.03584639193103599,0.03754123881411991,0.03947332333106392,0.04282883365116847,0.04618434397127301,0.049539854291377555,0.0528953646114821,0.05480883055328561,0.056145478743768705,0.05748212693425179,0.058818775124734886,0.059375355735837645,0.05889184624109996,0.058408336746362276,0.05792482725162459,0.057441317756886906,0.0608323870602996,0.06422345636371231,0.06761452566712502,0.07100559497053771,0.07781312751117753,0.08598724534670818,0.09416136318223883,0.10233548101776951,0.1120000395964927,0.1253907000331973,0.1387813604699019,0.15217202090660648,0.16556268134331106,0.18408506604342953,0.2034627381207836,0.22284041019813772,0.2422180822754918,0.23253284525238982,0.21800379004587855,0.2034747348393673,0.18894567963285597,0.17469614751045673,0.16081931283354012,0.14694247815662353,0.13306564347970692,0.12264355412240999,0.13294993668283078,0.1432563192432516,0.1535627018036724,0.1638690843640932,0.18607539221617583,0.2130416701849232,0.24000794815367057,0.26697422612241795,0.2639392505376477,0.22090260354818736,0.17786595655872703,0.13482930956926667,0.09179266257980633,0.083690575899191,0.07558848921857568,0.06748640253796036,0.059384315857345035,0.0588362274363665,0.06395363771011554,0.06907104798386458,0.07418845825761364,0.07974679635477873,0.08640745401048393,0.09306811166618913,0.09972876932189433,0.1063894269775995,0.23155615820170516,0.37647390168721084,0.5213916451727165,0.6663093886582224,0.6537553552438349,0.5230974891545276,0.39243962306522034,0.2617817569759131,0.14829852297077245,0.13786308147063164,0.12742763997049084,0.11699219847035001,0.10655675697020921,0.14370623994393977,0.19988969270721882,0.25607314547049786,0.31225659823377694,0.30884426602456344,0.281593619826353,0.2543429736281425,0.2270923274299321,0.20034608407890628,0.17486084784584222,0.14937561161277815,0.12389037537971404,0.09840513914664996,0.10288826006163966,0.10737138097662934,0.11185450189161904,0.11633762280660873,0.11428133788610391,0.10732049858897823,0.10035965929185253,0.09339881999472684,0.08635752344447145,0.07911508376139174,0.07187264407831206,0.06463020439523239,0.057387764712152685,0.05800838645278186,0.05993951843069585,0.06187065040860983,0.06380178238652381,0.06826431122393238,0.07610203587400036,0.08393976052406835,0.09177748517413635,0.10037733884417788,0.11354996663406074,0.1267225944239436,0.13989522221382644,0.15306785000370932,0.1633490658032658,0.17247371680669174,0.18159836781011768,0.19072301881354364,0.20207619856117068,0.2164007499677326,0.2307253013742945,0.2450498527808564,0.2593744041874183,0.26917565109741287,0.2789768980074074,0.28877814491740195,0.29857939182739646,0.3354684578614584,0.39267338823857095,0.44987831861568345,0.507083248992796,0.5198763667392295,0.4993606250126537,0.478844883286078,0.4583291415595023,0.4390261609080485,0.42699974670732693,0.4149733325066054,0.4029469183058838,0.39092050410516216,0.3818852878097152,0.37334860449848073,0.3648119211872462,0.35627523787601173,0.3513340389591867,0.35118681923490747,0.35103959951062824,0.350892379786349,0.35140990183909626,0.3559158745540018,0.36042184726890747,0.364927819983813,0.3694337926987186,0.3786090301076357,0.38965197339415736,0.40069491668067897,0.41173785996720064,0.4212206988165406,0.4268032765729263,0.4323858543293121,0.43796843208569786,0.4435510098420837,0.48695555844638905,0.5303601070506944,0.5737646556549997,0.6171692042593051,0.6690079973490387,0.7271724738028437,0.7853369502566486,0.8435014267104535,0.8913259977107058,0.9133008050770761,0.9352756124434466,0.9572504198098172,0.9792252271761877,0.9386274687192224,0.8876009492917014,0.8365744298641803,0.7855479104366593,0.7292568772060869,0.6659464922381129,0.6026361072701388,0.5393257223021648,0.48599985553840586,0.45763528428518424,0.4292707130319627,0.4009061417787411,0.3725415705255195,0.3445684436201013,0.316660557439317,0.2887526712585327,0.2608447850777484,0.23459190059790896,0.20958026739377822,0.18456863418964745,0.15955700098551667,0.1370524233853443,0.12959017940892223,0.12212793543250018,0.11466569145607815,0.10720344747965609,0.10496697190557232,0.10360145773187829,0.10223594355818423,0.10087042938449019,0.10172916125006269,0.10555355450132392,0.10937794775258516,0.1132023410038464,0.11702673425510764,0.12310253189213172,0.1291783295291558,0.13525412716617988,0.141329924803204,0.15041995311036474,0.16071567368558018,0.17101139426079562,0.18130711483601106,0.18926474461828605,0.19137714741820988,0.19348955021813372,0.19560195301805758,0.19771435581798144,0.19940542402899292,0.2010964922400044,0.20278756045101584,0.20447862866202735,0.2042640646449453,0.20262027645679312,0.20097648826864092,0.19933270008048876
South Korea,0,0,0,0,0,0.001967789852954539,0.0054114220956249836,0.008855054338295427,0.012298686580965869,0.016004045871448658,0.021279767448805505,0.026555489026162355,0.031831210603519206,0.03710693218087605,0.038483496865292635,0.03986006154970922,0.041236626234125814,0.0426131909185424,0.040271079901890626,0.035139962109437595,0.030008844316984556,0.02487772652453152,0.021405111364218726,0.022078752784256517,0.02275239420429431,0.023426035624332105,0.024099677044369897,0.027688605586311116,0.031763415315236236,0.03583822504416135,0.03991303477308648,0.03872592839912335,0.03359238494799405,0.028458841496864746,0.02332529804573544,0.019745988860967522,0.025492085274367877,0.031238181687768235,0.0369842781011686,0.04273037451456895,0.04707099784530739,0.05084943194298106,0.05462786604065473,0.05840630013832839,0.05965153114032837,0.05751915801476343,0.05538678488919848,0.05325441176363353,0.05112203863806859,0.057136581325455994,0.0631511240128434,0.0691656667002308,0.0751802093876182,0.08860094992331813,0.10498416959834307,0.121367389273368,0.13775060894839297,0.14824363615660138,0.14401118219776857,0.13977872823893578,0.13554627428010296,0.13131382032127015,0.1261148083062343,0.12075470328183127,0.11539459825742827,0.11003449323302525,0.14623874491962802,0.1893703893913984,0.2325020338631688,0.2756336783349392,0.31337509512405476,0.34392954166963047,0.3744839882152062,0.4050384347607819,0.43158821265068803,0.4341099786065767,0.43663174456246534,0.43915351051835394,0.4416752764742426,0.43532452851224895,0.42542477498310244,0.4155250214539559,0.40562526792480935,0.3805167859607086,0.3351299994166689,0.2897432128726291,0.24435642632858934,0.1989696397845496,0.18202332045068753,0.1650770011168254,0.14813068178296335,0.13118436244910125,0.12334350038526101,0.12233173127393716,0.1213199621626133,0.12030819305128945,0.1184303335934026,0.11438724826910826,0.11034416294481394,0.10630107762051962,0.1022579922962253,0.1304715739440578,0.1640612667539115,0.1976509595637651,0.23124065237361877,0.3057688231493155,0.4110008523993945,0.5162328816494735,0.6214649108995525,0.6980745440145156,0.6029498003187841,0.5078250566230526,0.412700312927321,0.3175755692315895,0.28639210076514116,0.2807851423904061,0.275178184015671,0.269571225640936,0.23499760068914907,0.18883730910654134,0.14267701752393366,0.09651672594132596,0.06353555565913506,0.06350218862798607,0.06346882159683706,0.06343545456568807,0.06340208753453908,0.07692980141340529,0.09045751529227149,0.1039852291711377,0.1175129430500039,0.1191765555217402,0.11194209193812903,0.10470762835451788,0.09747316477090673,0.09018738757672518,0.08277332635611766,0.07535926513551013,0.06794520391490261,0.06053114269429509,0.06547766710236491,0.07248428911521429,0.07949091112806365,0.08649753314091305,0.09336246947840214,0.10003849158207755,0.10671451368575295,0.11339053578942836,0.12384528230276304,0.15697237527405333,0.19009946824534363,0.22322656121663398,0.2563536541879242,0.2858319232990148,0.3138506628660254,0.3418694024330361,0.3698881420000467,0.387121758042923,0.38997520938695335,0.39282866073098377,0.39568211207501425,0.3985355634190446,0.39243716758528385,0.386338771751523,0.3802403759177622,0.3741419800840014,0.38731863035996755,0.41495156521822907,0.44258450007649053,0.47021743493475193,0.4764018093620997,0.4664997634662623,0.4565977175704249,0.44669567167458746,0.43304385112818194,0.39689338267836793,0.360742914228554,0.3245924457787399,0.28844197732892596,0.27454636287165496,0.26435989074647454,0.254173418621294,0.24398694649611355,0.24112269809886588,0.24802141467219524,0.2549201312455246,0.26181884781885395,0.2679704564093808,0.2696394171030925,0.27130837779680433,0.2729773384905161,0.2746462991842279,0.27350714973120216,0.27124475621948146,0.2689823627077608,0.26671996919604013,0.2623334603521656,0.25263666317790634,0.24293986600364714,0.23324306882938797,0.22354627165512875,0.2479616601006521,0.27237704854617545,0.29679243699169877,0.3212078254372221,0.40630304739351014,0.5369081444828717,0.6675132415722332,0.798118338661595,0.8689275996824821,0.790247270532183,0.7115669413818839,0.6328866122315849,0.5542062830812858,0.4636921616019971,0.3712057414012102,0.27871932120042325,0.1862329009996363,0.1323635058240322,0.12998347734867177,0.12760344887331138,0.12522342039795095,0.1251585203913677,0.1308814415567274,0.1366043627220871,0.14232728388744678,0.14805020505280647,0.15387892182228577,0.1597252711924517,0.1655716205626176,0.1714179699327835,0.2135527260105662,0.28290378711906156,0.35225484822755687,0.42160590933605224,0.472502818507947,0.41267481606023815,0.3528468136125292,0.29301881116482037,0.23319080871711148,0.2205737850468522,0.21582525783950116,0.21107673063215016,0.20632820342479913,0.2034108777804062,0.20293515421995734,0.2024594306595085,0.2019837070990597,0.20150798353861082,0.2042123724841365,0.20691676142966217,0.20962115037518783,0.21232553932071352,0.2108479275743928,0.20769751555133356,0.20454710352827427,0.20139669150521503,0.2024872387188713,0.21418018402431643,0.22587312932976156,0.23756607463520665,0.24925901994065178,0.2631273744246966,0.2769957289087414,0.2908640833927862,0.304732437876831,0.31203480566978337,0.31441268344441636,0.31679056121904936,0.31916843899368236
Singapore,0,0,0,0,0.01685371182220858,0.016337372984604404,0.015433780018797095,0.014530187052989788,0.013626594087182479,0.01390295712941995,0.021259056219926093,0.02861515531043224,0.035971254400938374,0.04332735349144452,0.04178647656941366,0.0402455996473828,0.03870472272535194,0.037163845803321084,0.03905594306296672,0.04352277095886972,0.047989598854772726,0.05245642675067573,0.056654782657835925,0.0601819585931391,0.06370913452844228,0.06723631046374545,0.07076348639904861,0.07317800459157647,0.07540707982697509,0.07763615506237372,0.07986523029777233,0.0807487585072037,0.08062312644715963,0.08049749438711556,0.0803718623270715,0.080640920099155,0.08327811686400399,0.08591531362885298,0.08855251039370197,0.091189707158550945,0.09711087521437554,0.1043456317865904,0.11158038835880524,0.1188151449310201,0.1258411991378252,0.13258898352408396,0.13933676791034275,0.1460845522966015,0.15283233668286025,0.15752045267737055,0.16220856867188083,0.16689668466639115,0.17158480066090143,0.18361929566640506,0.19859234227630598,0.21356538888620696,0.22853843549610792,0.24139545263524145,0.24896239609745646,0.2565293395596715,0.26409628302188654,0.2716632264841015,0.29351993255119013,0.317758265719091,0.3419965988869918,0.36623493205489266,0.38140048382198743,0.39505390535561447,0.40870732688924155,0.42236074842286864,0.4039156341771785,0.342672472225732,0.2814293102742855,0.22018614832283903,0.1652679022053148,0.14829915109132383,0.1313303999773329,0.11436164886334196,0.09739289774935102,0.0820013790627657,0.06724075334714263,0.052480127631519574,0.037719501915896514,0.029417046516136056,0.029725484870859062,0.03003392322558207,0.030342361580305077,0.030650799935028086,0.03499613904253224,0.039341478150036385,0.04368681725754054,0.04803215636504468,0.051570807208983764,0.054504441855249046,0.057438076501514335,0.06037171114777961,0.06310663407780835,0.06534477771724577,0.06758292135668319,0.0698210649961206,0.07205920863555802,0.2070048841405878,0.36406848162321626,0.5211320791058448,0.6781956765884734,0.7109073271314531,0.6503550174696966,0.58980270780794,0.5292503981461835,0.4723749013695236,0.43756028190344426,0.40274566243736487,0.3679310429712855,0.3331164235052061,0.2902559629750967,0.24417716601937525,0.19809836906365383,0.15201957210793235,0.1284517696690449,0.11388836503689102,0.09932496040473716,0.08476155577258329,0.07553316735093082,0.07964231945553188,0.08375147156013293,0.08786062366473396,0.09196977576933502,0.10012766144394968,0.10828554711856433,0.11644343279317898,0.12460131846779364,0.1357666239356393,0.1491874942484082,0.16260836456117705,0.17602923487394595,0.1859797963911475,0.18725458591943073,0.18852937544771395,0.18980416497599717,0.19107895450428042,0.23672966971958576,0.28977637254939476,0.34282307537920376,0.39586977820901276,0.424925008019317,0.42199160713694805,0.4190582062545792,0.41612480537221025,0.4149194502914857,0.42408237002062754,0.43324528974976934,0.44240820947891113,0.451571129208053,0.45843509764602086,0.46437948556751923,0.4703238734890176,0.47626826141051604,0.4853443446556103,0.498596021665499,0.5118476986753878,0.5250993756852764,0.5383510526951653,0.5298232574139999,0.5212954621328346,0.5127676668516693,0.504239871570504,0.47379542968709754,0.4269135028520101,0.3800315760169227,0.3331496491818353,0.303231481163653,0.2860361322581495,0.2688407833526459,0.2516454344471424,0.23655517960609035,0.23409548915174733,0.23163579869740433,0.22917610824306134,0.22671641778871832,0.22821496407990177,0.23037321649533968,0.23253146891077756,0.23468972132621546,0.23902703145054396,0.24626975185339336,0.2535124722562428,0.2607551926590922,0.2673601300432715,0.2701383693154306,0.2729166085875897,0.27569484785974885,0.27847308713190794,0.2705823205695912,0.2584239516734842,0.24626558277737717,0.23410721388127018,0.22653859996568504,0.23044437350140448,0.23435014703712398,0.23825592057284345,0.2421616941085629,0.3783845819742678,0.5146074698399725,0.6508303577056774,0.7870532455713823,0.8151657319812069,0.7621954172991211,0.7092251026170354,0.6562547879349497,0.5858990062946398,0.4720795572587692,0.3582601082228985,0.24444065918702784,0.13062121015115724,0.11987687172226595,0.12631171839453784,0.1327465650668097,0.1391814117390816,0.14728067524576857,0.15759916119834233,0.16791764715091612,0.17823613310348987,0.1832890044768144,0.17517783940201584,0.16706667432721725,0.15895550925241872,0.15084434417762016,0.14880341364291205,0.14777418886488575,0.1467449640868594,0.14571573930883305,0.1478841112227495,0.15245068065562303,0.1570172500884966,0.16158381952137013,0.16764838516189337,0.18270092804831475,0.1977534709347362,0.21280601382115757,0.22785855670757899,0.22988190950962034,0.22973373063093167,0.22958555175224302,0.22943737287355434,0.23210298633444715,0.2385203229147819,0.24493765949511662,0.25135499607545136,0.2577723326557861,0.26093776087101894,0.26410318908625185,0.26726861730148477,0.2704340455167176,0.2780539411400387,0.2874556237265949,0.29685730631315116,0.30625898889970743,0.3153306679349255,0.32357733809179784,0.3318240082486702,0.3400706784055426,0.348317348562415,0.3518208284021964,0.3553243082419779,0.35882778808175936,0.36233126792154075,0.3670651320830954,0.37272178448597987,0.3783784368888644,0.3840350892917489
India,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10391214291536827,0.0967754080172439,0.08963867311911952,0.08250193822099514,0.07536520332287076,0.07218935007478605,0.07198415806423111,0.07177896605367616,0.07157377404312122,0.07161579888383318,0.07227586585271244,0.0729359328215917,0.07359599979047096,0.07425606675935022,0.07367332066745699,0.07288343906543503,0.07209355746341306,0.0713036758613911,0.07350509898247444,0.0779500006458868,0.08239490230929913,0.08683980397271146,0.09102100459859076,0.09361999899927177,0.0962189933999528,0.09881798780063379,0.1014169822013148,0.10545435134039702,0.11006707037483973,0.11467978940928246,0.11929250844372517,0.12377907400151077,0.12809743492375356,0.1324157958459963,0.13673415676823905,0.14105251769048183,0.15051670504128192,0.159980892392082,0.1694450797428821,0.17890926709368218,0.1880455773155069,0.19705073668574144,0.20605589605597602,0.21506105542621057,0.22764083687041967,0.24915717349956518,0.2706735101287106,0.2921898467578561,0.31370618338700157,0.32432181170660834,0.33312065530795876,0.34191949890930906,0.3507183425106595,0.33503454818799305,0.31527031421132384,0.2955060802346547,0.2757418462579855,0.2528288612134232,0.22571754141167008,0.1986062216099169,0.1714949018081638,0.14838624601029451,0.14929357423572853,0.15020090246116252,0.15110823068659654,0.15201555891203053,0.1498563361064551,0.14647049288847588,0.14308464967049667,0.13969880645251742,0.13927526977145427,0.14280147513961244,0.14632768050777065,0.14985388587592885,0.15338009124408708,0.15854206711591798,0.16370404298774885,0.16886601885957978,0.17402799473141065,0.17645574591448313,0.17683282858098678,0.17720991124749047,0.1775869939139941,0.1798545114894267,0.18684811633718149,0.19384172118493628,0.2008353260326911,0.2078289308804459,0.32211209007087027,0.4542768416517396,0.5864415932326088,0.7186063448134782,0.7146432304433438,0.6085842166099567,0.5025252027765694,0.3964661889431824,0.29924483587120687,0.25504944736770113,0.21085405886419534,0.16665867036068957,0.12246328185718387,0.11905154162252302,0.13195326069540017,0.14485497976827733,0.15775669884115445,0.161804448267288,0.16231060983472398,0.16281677140216,0.163322932969596,0.1676349760940467,0.18146172311103412,0.19528847012802153,0.20911521714500894,0.22294196416199635,0.2276877437390003,0.23243352331600423,0.23717930289300815,0.24192508247001207,0.2567578595339629,0.2791558847131239,0.301553909892285,0.32395193507144604,0.34375633012347967,0.3570766498576949,0.37039696959191015,0.3837172893261254,0.3970376090603407,0.38770586160095294,0.3745987696092981,0.3614916776176433,0.3483845856259884,0.3469052880699786,0.3609297164281623,0.3749541447863459,0.38897857314452955,0.40036713611727276,0.3959405067773728,0.3915138774374729,0.38708724809757294,0.3826606187576731,0.4312659201692548,0.5010839938814292,0.5709020675936036,0.6407201413057779,0.678671277847906,0.6741331648299727,0.6695950518120392,0.6650569387941055,0.660518825776172,0.6198447382284114,0.5791706506806507,0.5384965631328898,0.49782247558512915,0.45558904382259924,0.41218610389899246,0.3687831639753857,0.3253802240517789,0.30393655569167305,0.2989623410041929,0.29398812631671273,0.28901391162923257,0.2865890689195956,0.2994604580770178,0.31233184723444,0.3252032363918622,0.33807462554928436,0.36166532495015863,0.38704257605827497,0.4124198271663912,0.4377970782745075,0.4355216040601041,0.39637582941567445,0.35723005477124486,0.3180842801268152,0.287463641629014,0.30799382001098374,0.3285239983929535,0.3490541767749233,0.3695843551568929,0.3768057009448006,0.3787035136950833,0.380601326445366,0.3824991391956487,0.3767068846063319,0.35168946166801607,0.32667203872970024,0.3016546157913845,0.2766371928530687,0.3264139660062377,0.3761907391594066,0.4259675123125756,0.4757442854657446,0.46458065098358825,0.40771171077493795,0.35084277056628754,0.2939738303576372,0.2524928891463732,0.249481945428575,0.24647100171077682,0.24346005799297868,0.24044911427518045,0.24480727824635556,0.2503936268323595,0.2559799754183635,0.2615663240043674,0.2634761027272136,0.2604837882991828,0.25749147387115195,0.2544991594431211,0.24731640291252843,0.22965754112553113,0.21199867933853384,0.1943398175515365,0.17668095576453918,0.1824755336221847,0.1921790180872707,0.20188250255235668,0.21158598701744263,0.22128947148252864,0.2309929559476146,0.24069644041270058,0.25039992487778656,0.2624724440897548,0.28875917178301647,0.31504589947627815,0.34133262716953977,0.36761935486280145,0.39510949378458904,0.42280020124446427,0.45049090870433944,0.4781816161642147,0.4915221597955742,0.48572915165557934,0.4799361435155845,0.47414313537558966,0.4683501272355948,0.4625571190956,0.45676411095560515,0.4509711028156103,0.4451780946756155,0.43938508653562064,0.4335920783956258,0.4277990702556309,0.42200606211563607,0.41621305397564123,0.4104200458356464,0.4046270376956516,0.3988340295556568,0.39304102141566194,0.3872480132756671,0.38145500513567226,0.3756619969956774,0.3698689888556826,0.36407598071568775,0.3582829725756929,0.352489964435698,0.34669695629570324
